text,score
"האמת היא שאין לי הרבה מה להוסיף, אבל כל פעם מחדש אנחנו המומים מהשינוי, ודווקא שמענו משרי הממשלה הנוכחית – מגנץ וחילי טרופר ששינוי האווירה וההתרסה שהייתה כנגדם בממשלה הקודמת כ- - - המושג של ראש ממשלה חליפי, ואנחנו ניקח תפקידים של אנשי האופוזיציה בעבר - - - אבל הרבה משפטים כן נצטרך לומר כי האומר דבר בשם אומרו מביא גאולה לעולם, ולכן כל פעם נעמוד, נביא ציטוטים של נפתלי בנט ושל יאיר לפיד נגד כל המונחים של הנורבגי, של החלופי, של הסגני שרים, זה לא מספיק, עדיין. באמת. 
",
"נקודה נוספת – האם הסעיף הזה, שמדבר כרגע, עם חידוד הסעיפים – מצביע על חוסר אמון בין החלקים השונים בתוך הקואליציה, שצריכים לשריין שריון על גבי שריון מבחינת השריון של האי-תקציב, או הצבעה של מישהו, או מתי נכנס החליפי? אז לאותם מי שאומר שלא קיימו הסכמים, כנראה שחוסר האמון בין חלקי הקואליציה הוא הרבה יותר ממה שראינו לפני כן, ולכן רוצים לעגן את זה בחוק. 
",
"שאלה טכנית – הצעת חוק יסוד: הממשלה, צריכים עוד לדון בחוק הדיינים. 
",
"לדעתי לא נספיק. 
",
"איך מתפרסם כבר סדר-יום של השבוע כשהיום הולכים לדון על חוק - - -
",
"יכולים להגיד שהדיון הוא בתנאי שיתקבל פטור. 
",
"אבל אתה עושה צחוק, אתה בעצם עושה צחוק מהוועדה. 
",
"אבל אני עכשיו לא דן בזה. 
",
"תן את הכבוד לחברי הוועדה, אולי תיפול בהצבעה? 
",
"מה זה אולי? הם כל הזמן נופלים. 
",
"- - - זה זלזול. זה זלזול. 
",
"חבר הכנסת רוטמן – ההצבעה שמקודם עברה - - - חבר הכנסת פרוש, הבנתי. חברת הכנסת סטרוק, שתי דקות בבקשה. 
",
"הוא טוען שהיה צליל זלזול. 
",
"זה לא יפה, זה לא יפה. 
",
"לא התכוונתי חלילה לזלזל באף אחד - - -
",
"לא אתה. מיקי לוי. 
",
"לא. גם מיקי לוי. חברת הכנסת סטרוק, שתי דקות בבקשה. 
",
"אדוני היושב-ראש, אנחנו דנים בחוק יסוד: הממשלה, ואנחנו צריכים לדון ביסוד של הממשלה הזאת, ביסוד. תראה, אנחנו יושבים פה פעם אחר פעם, אנחנו עושים מאמצים גדולים לא לאפשר להעביר שום חוק, ואלה חוקים שסך הכול הם לא רעים, ואנחנו משתדלים מאוד לא לאפשר לכם. למה זה? הרי אנחנו לא נגדכם. זה משום שאתם הקמתם את הממשלה שלכם על יסוד של חברות עם מי שהשרים שלכם הגדירו בימים האחרונים כמתנגדים למדינת ישראל, כאופוזיציה לא לממשלה, אלא למדינה. השרים שלכם הגדירו ואמרו שמי שמתנגד לחוק איחוד משפחות הוא אופוזיציה למדינה. ואתם עשיתם שותפות עם אנשים, עם חברי כנסת, עם מפלגה – שהיא אופוזיציה למדינה. 
",
"גם את מתנגדת. 
",
"עכשיו, תבין כמה זה מסוכן. אני מדברת על זה שאתם הקמתם ממשלה שהיסוד שלה, חוק היסוד של הממשלה הזו זה חבירה עם אויבי ישראל. זה מה שעשיתם, חברתם עם אויבי ישראל שאתם, בין היתר גם אתה וגם ראש המפלגה שלך וגם בני גנץ, ובטח נפתלי בנט ובטח גדעון סער – כולם כולם הגדירו אותם ככאלה שאסור לחבור אליהם, כי הם אויבי ישראל. 
",
"חברת הכנסת סטרוק. אני רק רוצה שנייה להעיר: הם חברי כנסת, אזרחי מדינת ישראל. הם לא אויבי ישראל, הם אזרחים שווים כמוני וכמוך. 
",
"ימינה ביקשו שהם לא יהיו בכנסת. 
",
"אם הם היו אויבי ישראל הם לא היו יכולים להיות חברי כנסת. 
",
"ימינה הצביעו שהם לא יהיו בכנסת. 
",
"ליברמן לא הסתכל עליהם בפנים תמיד. לא רצה לשבת לידם במליאה. 
",
"ראוי לשמור גם על כבודם של אנשים שאתה לא מסכים אתם. 
",
"אדוני היושב-ראש, לך, כמובן יש זכות דיבור כמה שאתה רוצה - - 
",
"הפרעתי לך ולכן אני אתן לך עוד - - - 
",
"- - אבל זה יהיה כמו בכדורסל, לא כמו בכדורגל. זאת אומרת, כל זמן שאתה לוקח לי - - -
",
"נכון. חצי דקה יש לך, עוד. בבקשה. 
",
"אז אני אומרת ככה: אתם יכולים להגדיר אותם עכשיו בהגדרות חדשות. בפועל, כמו שאמר חברי, חבר הכנסת רוטמן – סיעת ימינה ביקשה שהח""כים האלה לא יהיו בכנסת. בפועל, הח""כים האלה – מנסור עבאס, בסדר? יושב-ראש רע""מ, הוא כבר בנאום הראשון שלו אמר שאנחנו צריכים לדבר על שני נראטיבים. זאת אומרת, הוא רוצה פה מדינת שני הנראטיבים. הוא רוצה לשלול את קיומה של מדינת ישראל כמדינת הלאום של העם היהודי, זה הבסיס. 
",
"מתי הוא אמר את זה? ריבונו של עולם, אין לכם - - - מנסור עבאס? תתביישו לכם כבר. 
",
"אתם הקמתם ממשלה - - - הוא מפריע לי. הוא מפריע לי. מאז טרויה לא היה דבר כזה שמדינה מכניסה לתוכה, לתוך השלטון שלה, את האויבים שלה. עכשיו זה כבר לא משנה איזה חוקים הממשלה הזו תחוקק. 
",
"די, די כבר עם ההסתה הזו. 
",
"הממשלה הזו היא בעצם בלעה משהו שמכרסם אותה – מיכל, את מפריעה לי – שיכרסם אותה מתוכה. כמו סרטן - - -
",
"היושב=ראש, זה מילים של בושה, שחייבים לבוא ולומר: זה מילים שמביישות את המעמד הזה. 
",
"אתה מציע לבדוק איך יושב-ראש המפלגה שלך התייחס למפלגות תומכות הטרור? אולי תבדוק באיזה מילים? 
",
"הבושה היא שאתם יושבים עם אויבי ישראל. זאת הבושה. 
",
"חברת הכנסת סטרוק, אני קורא אותך לסדר פעם ראשונה. אני חייב רק, לפני שאני נותן את זכות הדיבור לחבר הכנסת אבי מעוז, להגיב, כי אני יושב כאן כיושב-ראש הוועדה: אני דוחה מכל וכול את האמירות האלה. חברי הכנסת, כל חברי הכנסת שווים, וכל אזרחי מדינת ישראל הישראלים שווים ללא קשר. מי שתומך בטרור – לא צריך להיות במדינת ישראל. 
",
"למעט סעיף 7(א). סעיף 7(א) שאומר שהם לא יכולים לרוץ לכנסת. 
",
"- - -
",
"תפסיקו כבר. בית משפט קבע - - -
",
"אתה יודע שלא כל מה שבית משפט קובע - - -
",
"אז אתה קובע? אתה קובע? 
",
"חברים, אני מתחיל לקרוא לסדר מעכשיו. חבר הכנסת אוסאמה סעדי, אני קורא לך לסדר פעם ראשונה. 
",
"- - -
",
"חברת הכנסת סטרוק. אני קורא אותך לסדר פעם שנייה. חבר הכנסת מעוז, בבקשה. 
",
"אדוני היושב-ראש, אולי לא היית פה קודם, בדיון על הסעיף הקודם – אולי היית אבל לא שמתי לב. הדיון התנהל בצורה שערורייתית. אני מקווה שיותר לא ננהל דיונים בצורה כזאת. אני הסברתי שדיון זה אמירת טענות, אבל אמירת הטענות חייבת להיות על בסיס מידע שיש לנו על ההצעות העומדות בפנינו. אני שאלתי את נציג משרד האוצר בדיון הקודם מספר שאלות. נדמה לי שהספקתי לשאול שלוש, ועצרו אותי, למרות שהן היו כולן ענייניות וכולן לגבי אותו סעיף. 
",
"תשאל כאן, אני אתן לו לענות. פשוט ייגמר לך הזמן, אז תספיק לשאול במקום שתסביר. 
",
"אבל הדיון הקודם - - - הוא כבר לא נמצא פה, אני חושב. 
",
"- - - אני כאן. 
",
"רק שנייה, אני רק רוצה להסביר משהו. לא יכול להיות שיושבת-הראש אומרת – כן, הוא יענה, הוא יענה, ואנחנו מבזבזים את הזמן שלנו בשביל לשאול שאלות, ובסוף מגיעים להצבעה והוא לא עונה תשובות, אנחנו לא יודעים על מה הצבענו, ואנחנו כולנו הצבענו מבלי שקיבלנו תשובות על שאלות שלנו. 
",
"לגופו של עניין – כתוב פה שבסעיף 25א' לחוק היסוד, אחרי ""סגן שר אחד"" יבוא: ""ואולם ראש הממשלה רשאי למנות כאמור – שני סנני שרים"". גם הסגן הנוסף שהוא ימנה, גם הוא יוכל להיות כלול בחוק הנורבגי ולהתפטר, ולמנות במקומו עוד חבר כנסת? שאלה.
",
"השאלה השנייה שאני רוצה לשאול, לגבי ההיגיון. מה ההיגיון שאם לא התקבל חוק התקציב עד היום שקדם לו, ליום הקובע, מתחלף ראש הממשלה. מה ההיגיון שעומד בעניין הצעת החוק הזאת? ולפי סעיף 5 – ""כשהפסיקה ממשלת החילופין לכהן לפני תום תקופת כהונתה, לרבות בדרך של הבעת אי-אמון לפי סעיף 28, לא יהיו רשאים ראש הממשלה וראש הממשלה החלופי בממשלת החילופין לעמוד בראשות ממשלה אחרת שזכתה לאמון אותה הכנסת או להיות חברים בה"". – מה המשמעות של הדבר הזה מבחינת הדמוקרטיה וחופש העיסוק? 
",
"תודה רבה, חבר הכנסת מעוז. חברת הכנסת קטי שטרית. 
",
"תודה רבה, אדוני היושב-ראש, אני חייבת לציין שיש שיפור אדיר בהתנהגות שלך כלפי חברי הכנסת – לשבח, לשבח. אני מציעה גם שאחרים ילמדו ממך לנהל. 
",
"את אומרת – באורגינל זה יותר טוב מאשר בייעוץ, הה? 
",
"לענייננו. קודם כל, בחוק שהיה לפני כן ביקשתי מאגף התקציבים שיסגיר לנו מה עלות 30 חברי הכנסת החדשים שנכנסו בחוק הנורבגי. היושבת-ראש ביקשה ממנו לענות בסוף בדיון, אבל בינתיים הדיון הסתיים ולא קיבלנו את התשובה.
",
"- - -
",
"חד משמעית רואים שיש אי אמון מוחלט בין חברי הקואליציה. אנחנו פה דנים וזה נראה לנו תמוהה. יש סעיפים שנראים תמוהים אז אולי כדאי שתוכל לענות לנו עליהם כי אנחנו פשוט שואלים פה בסעיף 3 – הקטע הזה של ""...בעד החוק האמור, שני חברי כנסת לפחות שהיו מסיעות שריהן היו מזוהים כבעלי זיקה לראש הממשלה במועד השבעת הממשלה החלופית. לעניין זה לא יובא במניין חברי הכנסת האמורים מי שהיה חבר כנסת במועד ההשבעה של ממשלת החילופין ולא הביע אמון בה"". הבנת? 
",
